date,open,high,low,close,volume
2025-01-01 01:00:00,0.3327,0.4383,0.3322,0.4258,748444543.0
2025-01-02 01:00:00,0.4258,0.4605,0.4122,0.4321,562248803.0
2025-01-03 01:00:00,0.4321,0.4607,0.4299,0.4481,370846605.0
2025-01-04 01:00:00,0.4481,0.486,0.4441,0.4504,292035231.0
2025-01-05 01:00:00,0.4505,0.4568,0.4323,0.4407,134672379.0
2025-01-06 01:00:00,0.4408,0.4637,0.4325,0.4466,175119124.0
2025-01-07 01:00:00,0.4466,0.4698,0.4143,0.4178,343359364.0
2025-01-08 01:00:00,0.4178,0.4394,0.3896,0.4255,337768250.0
2025-01-09 01:00:00,0.4255,0.4301,0.3868,0.3913,194095843.0
2025-01-10 01:00:00,0.3912,0.4258,0.3874,0.4143,210834930.0
2025-01-11 01:00:00,0.4144,0.4591,0.4034,0.4459,212481589.0
2025-01-12 01:00:00,0.4458,0.4469,0.4194,0.4224,127386387.0
2025-01-13 01:00:00,0.4223,0.4392,0.3918,0.4196,239343092.0
2025-01-14 01:00:00,0.4197,0.4369,0.4155,0.4303,144384586.0
2025-01-15 01:00:00,0.4302,0.4955,0.4263,0.4881,626527777.0
2025-01-16 01:00:00,0.4882,0.515,0.4638,0.4819,621479345.0
2025-01-17 01:00:00,0.482,0.4996,0.4741,0.4877,296555389.0
2025-01-18 01:00:00,0.4876,0.4926,0.4515,0.4907,271249205.0
2025-01-19 01:00:00,0.4908,0.4954,0.4177,0.4332,437446143.0
2025-01-20 01:00:00,0.4332,0.4788,0.4237,0.4472,517383783.0
2025-01-21 01:00:00,0.4473,0.455,0.4275,0.4423,169542419.0
2025-01-22 01:00:00,0.4424,0.4454,0.4256,0.4285,142482353.0
2025-01-23 01:00:00,0.4285,0.4371,0.4124,0.4309,152102496.0
2025-01-24 01:00:00,0.431,0.4486,0.4198,0.4309,103519916.0
2025-01-25 01:00:00,0.4308,0.4372,0.4126,0.4172,89107915.0
2025-01-26 01:00:00,0.4171,0.4263,0.4057,0.4063,78091421.0
2025-01-27 01:00:00,0.4062,0.41,0.3628,0.4075,271521144.0
2025-01-28 01:00:00,0.4075,0.4211,0.39,0.3927,115332015.0
2025-01-29 01:00:00,0.3928,0.4067,0.3818,0.3927,106367115.0
2025-01-30 01:00:00,0.3927,0.4439,0.3892,0.4286,172534812.0
2025-01-31 01:00:00,0.4287,0.4299,0.4073,0.4142,90804064.0
2025-02-01 01:00:00,0.4142,0.4205,0.3886,0.3922,80312907.0
2025-02-02 01:00:00,0.3922,0.4013,0.3352,0.354,266659627.0
2025-02-03 01:00:00,0.3541,0.3726,0.2586,0.3705,942636334.0
2025-02-04 01:00:00,0.3704,0.3751,0.3327,0.3408,225016265.0
2025-02-05 01:00:00,0.3408,0.3487,0.3223,0.3271,110791642.0
2025-02-06 01:00:00,0.3272,0.3412,0.313,0.3182,113375077.0
2025-02-07 01:00:00,0.3183,0.3451,0.3162,0.3268,136229129.0
2025-02-08 01:00:00,0.3267,0.3345,0.3206,0.3315,58603691.0
2025-02-09 01:00:00,0.3316,0.3388,0.3028,0.314,100091338.0
2025-02-10 01:00:00,0.3141,0.3232,0.3031,0.3132,103504076.0
2025-02-11 01:00:00,0.3132,0.3391,0.3121,0.3181,129598937.0
2025-02-12 01:00:00,0.318,0.3369,0.308,0.3331,127524636.0
2025-02-13 01:00:00,0.3332,0.343,0.3225,0.3371,78684131.0
2025-02-14 01:00:00,0.3371,0.3629,0.3337,0.3506,150322312.0
2025-02-15 01:00:00,0.3507,0.3663,0.3455,0.3489,79677304.0
2025-02-16 01:00:00,0.3488,0.3522,0.3397,0.3426,42699711.0
2025-02-17 01:00:00,0.3426,0.3486,0.3304,0.3341,57353688.0
2025-02-18 01:00:00,0.3341,0.3353,0.3157,0.3235,56278129.0
2025-02-19 01:00:00,0.3236,0.3427,0.3211,0.3419,64422670.0
2025-02-20 01:00:00,0.3419,0.3497,0.3358,0.3447,53833029.0
2025-02-21 01:00:00,0.3446,0.3465,0.3207,0.3261,69791639.0
2025-02-22 01:00:00,0.3262,0.3399,0.3243,0.3344,34098949.0
2025-02-23 01:00:00,0.3344,0.3361,0.3265,0.3331,28172778.0
2025-02-24 01:00:00,0.3331,0.3352,0.2938,0.2979,115260750.0
2025-02-25 01:00:00,0.2978,0.3034,0.2709,0.2831,121953116.0
